ticker,name,industry,size,ret,beta
XLNX,XILINX INC,Business Equipment,11.317608,.2022771273374162,1.72378871631868
EMN,EASTMAN CHEMICAL CO,Chemicals,11.267258,.0358140902789372,1.213901790735909
COL,ROCKWELL COLLINS INC,Business Equipment,11.231279,.0971844636012809,1.066802193406535
AKAM,AKAMAI TECHNOLOGIES INC,Business Equipment,11.225831,.0652945190310767,2.615632582852955
AEE,AMEREN CORP,Utilities,11.192753,.1432570559997848,.3265340968828366
ALTR,ALTERA CORP,Business Equipment,11.171764,.0774207474356483,1.634942205727675
SRCL,STERICYCLE INC,Other,11.126595,-.1340945699012698,.205047375567189
ENDP,ENDO INTERNATIONAL PLC,Healthcare,11.100206,-.4210735065332428,.4335369032436469
CHRW,CH ROBINSON WORLDWIDE INC,Other,10.96824,.0324018747218069,.5828476310521579
FTI,F M C TECHNOLOGIES INC,Manufacturing,10.953347,-.0537722864840966,1.100780308089349
NVDA,NVIDIA CORP,Business Equipment,10.897916,.6483545604467364,2.20533415461004
LLTC,LINEAR TECHNOLOGY CORP,Business Equipment,10.896302,.0841853196662772,1.50255004932654
PLL,PALL CORP,Manufacturing,10.782306,.0468230198715582,.9717451909487662
TSCO,TRACTOR SUPPLY CO NEW,Retail,10.749629,.0482040377806026,.9750919383531069
LLL,L 3 COMMUNICATIONS HLDGS INC,Business Equipment,10.744636,.1609905759135635,.6271023118354324
CCE,COCA COLA ENTERPRISES INC NEW,Consumer non Durables,10.689478,.0410638103032799,.8760170780456877
PVH,P V H CORP,Consumer non Durables,10.567745,-.0374555849059417,1.169183506508858
CHD,CHURCH & DWIGHT INC,Chemicals,10.542807,.1397992690900645,.3641533068704078
MGM,M G M RESORTS INTERNATIONAL,Other,10.500145,.1032533687656361,1.829064905753211
MAT,MATTEL INC,Business Equipment,10.462504,-.1268891070096668,.5660506240010756
CNA,C N A FINANCIAL CORP,Finance,10.449687,.1107035203228692,1.072374191369543
OKE,ONEOK INC NEW,"Oil, Gas, and Coal",10.366179,.1501918261608997,.6989506963215238
HSP,HOSPIRA INC,Consumer non Durables,10.363622,.0799367664488548,.711882304528893
COH,COACH INC,Consumer non Durables,10.351161,-.029260236789787,1.360030354064436
NWL,NEWELL RUBBERMAID INC,Consumer Durables,10.326199,-.1011252332467952,.9913862369487716
SJM,SMUCKER J M CO,Consumer non Durables,10.281481,.0327169902550501,.4120182367644313
CTXS,CITRIX SYSTEMS INC,Business Equipment,10.257509,.1732670461508328,1.713384016695699
UHS,UNIVERSAL HEALTH SERVICES INC,Healthcare,10.200428,.0558584852760455,.7336539597967789
URI,UNITED RENTALS INC,Other,10.181414,.1033036041559805,1.988419733725683
EEP,ENBRIDGE ENERGY PARTNERS LP,Other,10.1429,-.1637552407410776,.3083593667629026
CNP,CENTERPOINT ENERGY INC,Utilities,10.07012,.076721020424134,.529729723377929
PII,POLARIS INDUSTRIES INC,Consumer Durables,10.041883,-.0544929848689337,1.18500609775896
CAM,CAMERON INTERNATIONAL CORP,Manufacturing,9.8624277,.0606513762375898,1.289464755451905
JBHT,HUNT J B TRANSPORT SERVICES INC,Other,9.8214436,.0778622813577445,1.071266943534058
AES,A E S CORP,Utilities,9.8186436,.1175369306049385,1.599226153977387
EFX,EQUIFAX INC,Other,9.7518711,.129598124113403,.81507816044742
DGX,QUEST DIAGNOSTICS INC,Healthcare,9.6924496,.1197323025099675,.4013273182264158
JNPR,JUNIPER NETWORKS INC,Business Equipment,9.6549397,.0409029111820887,2.467990006446896
SWN,SOUTHWESTERN ENERGY CO,"Oil, Gas, and Coal",9.6365089,-.384026024223952,.5200529788004525
ALV,AUTOLIV INC,Consumer Durables,9.6072559,.0489804139947945,1.196700607451374
CMS,C M S ENERGY CORP,Utilities,9.5961781,.1596451434767336,.6903889135765284
MKL,MARKEL CORP,Finance,9.531764,.1085578800929237,.4239872977878699
FFIV,F 5 NETWORKS INC,Business Equipment,9.4812832,.0136998527382999,2.33560796587573
FLR,FLUOR CORP NEW,Other,9.4716787,-.1924010459368972,1.113504244871323
NEM,NEWMONT MINING CORP,Other,9.4272442,.1988145883501276,.4288613699399329
PCYC,PHARMACYCLICS INC,Healthcare,9.3885899,.1594684883859936,1.538297388459746
WAT,WATERS CORP,Business Equipment,9.3868713,.1569456479715068,1.004736262982715
TSO,TESORO CORP,"Oil, Gas, and Coal",9.3863163,.1757679842017306,1.305287404259144
BLL,BALL CORP,Manufacturing,9.333972,.1462036450202242,.4026650629499271
HRB,BLOCK H & R INC,Finance,9.2676582,-.0362497818672296,.6077932444900831
XEC,CIMAREX ENERGY CO,"Oil, Gas, and Coal",9.248394,-.1250951321149986,1.392997896045552
DHI,D R HORTON INC,Other,9.2386646,.1720424105151654,1.178291851841739
JAH,JARDEN CORP,Manufacturing,9.2110109,.0424756814394869,.7800604358452743
CTAS,CINTAS CORP,Consumer non Durables,9.2032089,.2934593012900293,.9272800427052562
LH,LABORATORY CORP AMERICA HLDGS,Healthcare,9.1175499,.0941084685619116,.4329902914667644
NRG,N R G ENERGY INC,Utilities,9.1120377,.0944657051921214,.8132381096347935
MCHP,MICROCHIP TECHNOLOGY INC,Business Equipment,9.0871391,.2091485548693739,1.32374603267967
FDO,FAMILY DOLLAR STORES INC,Retail,9.0577431,-.0010120236072033,.5932456706330289
RRC,RANGE RESOURCES CORP,"Oil, Gas, and Coal",9.0170689,-.3774416832486138,.6948260608523338
MXIM,MAXIM INTEGRATED PRODUCTS INC,Business Equipment,9.0154495,.1773299051508563,1.636554621789457
MAS,MASCO CORP,Other,8.9777517,.179278094614097,1.376035661832004
MUR,MURPHY OIL CORP,"Oil, Gas, and Coal",8.9670467,-.0827542446001988,.7898641227275075
SEE,SEALED AIR CORP NEW,Manufacturing,8.9594336,.0012185342187805,1.338387370178198
WFT,WEATHERFORD INTERNATIONAL PLC,"Oil, Gas, and Coal",8.8603878,-.4544544160567807,1.59667325229369
CSC,COMPUTER SCIENCES CORP,Business Equipment,8.8579569,.1130567211430955,1.177799046740453
UNM,UNUM GROUP,Finance,8.7894812,-.0121323176189961,1.134297574005621
MKC,MCCORMICK & CO INC,Consumer non Durables,8.701273,.2008639991838927,.3256504150746199
IPG,INTERPUBLIC GROUP COS INC,Other,8.6866169,.054799357912289,1.453566923490429
VAR,VARIAN MEDICAL SYSTEMS INC,Business Equipment,8.6670046,.1336099581980033,.6466369881577582
VMC,VULCAN MATERIALS CO,Other,8.6568394,.178948916619277,.9330650216758594
ALKS,ALKERMES PLC,Other,8.639884,-.1901477175440301,1.59580154884144
MTD,METTLER TOLEDO INTERNATIONAL INC,Business Equipment,8.634325,.2126953574329602,1.159709126066347
SCG,SCANA CORP NEW,Utilities,8.6100197,-.0183207384582047,.3062032381211875
ARG,AIRGAS INC,Chemicals,8.6041756,.0488560641760525,.9405303950870142
EXPD,EXPEDITORS INTERNATIONAL WA INC,Other,8.5497742,.1342878884973437,.9301104432272783
RKT,ROCK TENN CO,Manufacturing,8.5385408,-.0006610395218731,1.005526440991462
HBAN,HUNTINGTON BANCSHARES INC,Finance,8.5365067,.1080879381353204,.9922279417714239
LKQ,L K Q CORP,Retail,8.5330992,.0488915310519593,.8898528872338961
CINF,CINCINNATI FINANCIAL CORP,Finance,8.4845715,.1876156978917185,.473777132452137
CMA,COMERICA INC,Finance,8.4165392,.1136620389544847,.908583768578005
WAB,WABTEC CORP,Consumer Durables,8.3635969,-.0168884697447472,1.011762228054795
ASH,ASHLAND INC NEW,Consumer non Durables,8.2837992,.0646902757741801,1.475479897645086
LUK,LEUCADIA NATIONAL CORP,Other,8.2601776,.0212605890977862,1.047281010726621
IFF,INTERNATIONAL FLAVORS & FRAG INC,Chemicals,8.2073221,.0706970442152726,.6693989046409166
FLS,FLOWSERVE CORP,Manufacturing,8.1553078,-.0204633283014282,1.357572545366186
IRM,IRON MOUNTAIN INC,Other,8.1101332,.0260038485849001,.7258371848929688
RJF,RAYMOND JAMES FINANCIAL INC,Finance,8.1095142,.1084150631543017,1.312066748664486
PETM,PETSMART INC,Retail,8.0816174,.0039419962656277,1.15800680390427
ENR,ENERGIZER HOLDINGS INC,Chemicals,7.9866614,-.2016710630256562,.8443055746712878
FL,FOOT LOCKER INC,Retail,7.9823914,-.0485337314389968,.9963457736832345
PHM,PULTE GROUP INC,Other,7.9566808,.1431200066157881,1.058625939679524
SNA,SNAP ON INC,Manufacturing,7.9456878,.0637209593043202,1.12757757587193
RHI,ROBERT HALF INTERNATIONAL INC,Finance,7.9372282,.0351919988103493,1.00963830171205
ALK,ALASKA AIRGROUP INC,Other,7.9260879,.0426479169123304,.9274928209734079
RMD,RESMED INC,Healthcare,7.817287,.2463299280574067,.911594304789591
COO,COOPER COMPANIES INC,Healthcare,7.8059301,.1469807164155543,.5981479031431211
LEN,LENNAR CORP,Other,7.7943416,.0517528069090241,1.343051413256173
CNX,CONSOL ENERGY INC,"Oil, Gas, and Coal",7.7823858,-.2036099291456794,1.044307890919683
RE,EVEREST RE GROUP LTD,Finance,7.705564,.1274013066780826,.4351759179925144
GT,GOODYEAR TIRE & RUBBER CO,Manufacturing,7.7013292,-.0978016084285298,1.749170157915755
PKG,PACKAGING CORP AMERICA,Manufacturing,7.6787934,.1073849799004045,.9323619861215435
FMC,F M C CORP,Chemicals,7.6002169,.165599149029855,1.026105720787033
AJG,GALLAGHER ARTHUR J & CO,Finance,7.5974879,.1826325250454734,.5350992200150235
PNW,PINNACLE WEST CAPITAL CORP,Utilities,7.5448389,.0933366291269315,.3590305084456351
ACGL,ARCH CAPITAL GROUP LTD NEW,Finance,7.5274487,.1683634603148072,.3123666837379076
HRS,HARRIS CORP,Manufacturing,7.5117974,.2487758154693329,.8147377066842111
XRAY,DENTSPLY INTERNATIONAL INC NEW,Healthcare,7.505743,.0185500475449567,.6167846596741433
ALNY,ALNYLAM PHARMACEUTICALS INC,Healthcare,7.4886909,.0349360733417488,1.43907762832853
HOLX,HOLOGIC INC,Healthcare,7.4729209,.1431901086043883,1.457599880260296
Y,ALLEGHANY CORP DE,Finance,7.4651308,.1188286993044199,.3751128761228819
ANSS,ANSYS INC,Business Equipment,7.4427299,.2570782584189004,.9351550811225829
MLM,MARTIN MARIETTA MATERIALS INC,Other,7.4212265,.2154354969947616,.8617201444679209
BF,BROWN FORMAN CORP,Consumer non Durables,7.4161592,.1430401965073069,.4892354861847478
IT,GARTNER INC,Business Equipment,7.412838,.1284642327742507,1.109470574444177
MWV,MEADWESTVACO CORP,Manufacturing,7.4005675,-.0012985581972346,1.188730092311552
RAD,RITE AID CORP,Retail,7.3803611,-.3654753186336378,1.332892823072218
LNT,ALLIANT ENERGY CORP,Telecommunications,7.3683691,.140886992723315,.3436219850459527
SLXP,SALIX PHARMACEUTICALS LTD,Healthcare,7.3362756,.0849745005115048,1.269619592785567
HFC,HOLLYFRONTIER CORP,"Oil, Gas, and Coal",7.336185,.0991089694330565,.6055189587905858
ISIS,ISIS PHARMACEUTICALS INC,Healthcare,7.3126712,-.0043460026866132,1.349700481473882
HAR,HARMAN INTL INDS INC NEW,Consumer Durables,7.3113427,.0154252474060481,1.487116934943202
HP,HELMERICH & PAYNE INC,"Oil, Gas, and Coal",7.2986193,-.0291230623162499,1.02291946872994
WPC,W P CAREY INC,Finance,7.2914515,.0897697214301794,.493470008279014
DRI,DARDEN RESTAURANTS INC,Retail,7.2728171,.1947620153584497,.5933289903290749
GCI,GANNETT CO INC,Consumer non Durables,7.210784,.0260761732001995,1.361709566345962
OCR,OMNICARE INC,Retail,7.13868,.0594703648817778,.7804366567434712
VAL,VALSPAR CORP,Chemicals,7.0861716,.0622485899824909,.8747946762326893
NYCB,NEW YORK COMMUNITY BANCORP INC,Finance,7.0823522,-.0031256305344022,.6376134217635777
OGE,O G E ENERGY CORP,Utilities,7.0718379,.0845494222764855,.4038159670840361
CCK,CROWN HOLDINGS INC,Manufacturing,7.0709777,.0734256141243141,1.108076970331645
GRA,GRACE W R & CO DEL NEW,Chemicals,7.0418806,-.0082565686446796,1.691656171529496
IDXX,I D E X X LABORATORIES INC,Healthcare,7.0239949,.2863723431884579,.8425981718731247
ETFC,E TRADE FINANCIAL CORP,Finance,7.0163164,.1369342684360919,2.702594466752227
CAR,AVIS BUDGET GROUP INC,Business Equipment,7.0115457,-.1343606084862001,2.970166899489061
WSM,WILLIAMS SONOMA INC,Retail,6.9692955,.0218275938336432,1.365823392602924
TMK,TORCHMARK CORP,Finance,6.9685912,.151014571273643,.9362307035928361
TRMB,TRIMBLE NAVIGATION LTD,Business Equipment,6.8740196,.0945262645486602,1.447384422961068
HAS,HASBRO INC,Consumer non Durables,6.8476849,.1686027353327717,.8864775695308811
AN,AUTONATION INC DEL,Other,6.8350291,-.0424552289897092,1.159134732128569
POM,PEPCO HOLDINGS INC,Utilities,6.7838554,.0026341747293004,.3035153084564624
RPM,R P M INTERNATIONAL INC,Manufacturing,6.768568,.1116498030815554,.9485072118248125
VRSN,VERISIGN INC,Business Equipment,6.7517638,.2758286568605617,2.062735718586378
JLL,JONES LANG LASALLE INC,Finance,6.7201619,.0357079386480408,1.058954724582822
FTR,FRONTIER COMMUNICATIONS CORP,Telecommunications,6.6864686,-.5795328260525898,.8355225095915717
ODFL,OLD DOMINION FREIGHT LINE INC,Other,6.6843381,.1985331787509141,.4844267652195228
SEIC,S E I INVESTMENTS COMPANY,Finance,6.6741877,.1152078900487772,1.117378993868004
SNPS,SYNOPSYS INC,Business Equipment,6.6553874,.2620888013169804,1.182796791088252
RIG,TRANSOCEAN LTD,"Oil, Gas, and Coal",6.6398959,-.1674083368076481,1.264536625276605
MD,MEDNAX INC,Healthcare,6.6385021,-.1591388635584567,.7762952160861715
UGI,U G I CORP NEW,Utilities,6.5487013,.0587984396437529,.2790394162594086
GAS,A G L RESOURCES INC,Utilities,6.5179238,.0499795684700677,.3555027684018706
WRB,BERKLEY W R CORP,Finance,6.5054064,.1765305309767129,.2615920391140257
SBNY,SIGNATURE BANK NEW YORK N Y,Finance,6.3380551,.0220527879599048,.6101041815242851
TSS,TOTAL SYSTEM SERVICES INC,Finance,6.313096,.3250347661002553,.8546791475374343
CYH,COMMUNITY HEALTH SYS INC NEW,Healthcare,6.2726212,-.4212045453488308,.8244355669144188
TEG,INTEGRYS ENERGY GROUP INC,Utilities,6.2251196,-.0121058050456573,.3769640730519814
IEX,IDEX CORP,Manufacturing,6.1802621,.1884391246491353,1.066333255969663
OII,OCEANEERING INTERNATIONAL INC,"Oil, Gas, and Coal",6.1756968,-.2286542643758286,1.138880840968812
BEAV,B E AEROSPACE INC,Manufacturing,6.1478577,.0271508094698836,1.419242772174416
UTHR,UNITED THERAPEUTICS CORP,Healthcare,6.1000152,-.0741764717580593,.612965422783152
INGR,INGREDION INC,Consumer non Durables,6.0968566,.0400000796218138,.9213407108784856
CNC,CENTENE CORP DEL,Finance,6.0927753,.1934916601866992,.9254921127392793
LM,LEGG MASON INC,Finance,6.0900507,-.045143418536448,1.511747188729889
AYI,ACUITY BRANDS INC,Consumer Durables,6.0746961,.0001798174318068,1.403381971875225
PWR,QUANTA SERVICES INC,Other,6.0318532,.0759632375426103,1.585349284272126
RGA,REINSURANCE GROUP OF AMERICA INC,Finance,6.0191436,.1494344035545927,.7334353911914594
TOL,TOLL BROTHERS INC,Other,6.0123291,.0347257130618237,.9064871836229994
CSGP,COSTAR GROUP INC,Finance,5.9345546,.266470472854454,1.694292699568851
HAIN,HAIN CELESTIAL GROUP INC,Consumer non Durables,5.9290257,-.1493999673953939,1.050616465893409
SIVB,S V B FINANCIAL GROUP,Finance,5.9108644,.1668219293167856,1.431094889723007
AVT,AVNET INC,Business Equipment,5.8958478,.0146079311278169,1.486894952296104
FDS,FACTSET RESEARCH SYSTEMS INC,Business Equipment,5.8758898,.1508101356245291,1.208958447118276
CVD,COVANCE INC,Healthcare,5.8756824,.0045236087670177,.8731071475142846
LEG,LEGGETT & PLATT INC,Consumer Durables,5.8642015,.06899143009599,.9892367805086498
NFG,NATIONAL FUEL GAS CO N J,Utilities,5.8537307,-.048244948300371,.6098563762499387
JEC,JACOBS ENGINEERING GROUP INC,Other,5.8348603,.1563219011301347,.9624507012735301
CSL,CARLISLE COMPANIES,Manufacturing,5.7903395,.138632780725426,.9862352684865205
ZION,ZIONS BANCORPORATION,Finance,5.7879577,.1443086678614471,.8468582240162362
MIDD,MIDDLEBY CORP,Manufacturing,5.6747632,.0201967912566421,1.089933540713071
FOSL,FOSSIL GROUP INC,Manufacturing,5.657042,-.4105535649368777,1.495330666587122
ATO,ATMOS ENERGY CORP,Other,5.6187596,.1765204959725866,.288839096700816
ARW,ARROW ELECTRONICS INC,Retail,5.6100039,.0791876873724384,1.654076883962738
UHAL,AMERCO,Finance,5.5737705,.0650342050195492,.8557832592302006
EWBC,EAST WEST BANCORP INC,Finance,5.5580592,.0664329518924189,.7352164303479874
CDNS,CADENCE DESIGN SYSTEMS INC,Business Equipment,5.5528979,.2960100031785702,1.545998393110775
HUB,HUBBELL INC,Manufacturing,5.5420198,.0939266989582339,.8626069385838804
PL,PROTECTIVE LIFE CORP,Finance,5.5224791,.0008599566434828,1.523282589108958
WLL,WHITING PETROLEUM CORP NEW,"Oil, Gas, and Coal",5.493576,-.4389204729645196,1.903269830832258
GPN,GLOBAL PAYMENTS INC,Telecommunications,5.4603348,.3532416476288449,.9112218877879847
WCN,WASTE CONNECTIONS INC,Other,5.4600391,.0861115902824423,.3329269291526058
MAN,MANPOWERGROUP,Other,5.3949733,.0956795218229771,1.313516201179913
WR,WESTAR ENERGY INC,Utilities,5.3916354,.1307858629642584,.4942703475745406
HCBK,HUDSON CITY BANCORP INC,Finance,5.3588533,.0016777717189125,.556239831446859
AFG,AMERICAN FINANCIAL GROUP INC NEW,Manufacturing,5.3355269,.1699146188777689,.9512992365249213
GNTX,GENTEX CORP,Business Equipment,5.3336554,.1210625934761009,1.268532911457182
LECO,LINCOLN ELECTRIC HOLDINGS INC,Manufacturing,5.3197227,.0907519333550664,1.070745529932422
DCI,DONALDSON INC,Manufacturing,5.3042855,.1024070725575343,.786092748842974
SUNE,SUNEDISON INC,Other,5.2865467,-.5119554406403968,2.445545968683565
NVR,N V R INC,Other,5.2237515,.2445840357398628,.8046224110970081
HCC,H C C INSURANCE HOLDINGS INC,Finance,5.1807361,.0795367163025678,.4541915574994903
BRCD,BROCADE COMMUNICATIONS SYS INC,Business Equipment,5.1023297,.006754462999949,2.320744681243805
NEU,NEWMARKET CORP,Chemicals,5.0566344,.0546889632934242,1.413119380850658
DO,DIAMOND OFFSHORE DRILLING INC,"Oil, Gas, and Coal",5.0347028,-.2755018685875315,1.039472405248205
JKHY,HENRY JACK & ASSOC INC,Business Equipment,5.029798,.2005567896892506,.7542812112361746
THC,TENET HEALTHCARE CORP,Healthcare,4.9798474,-.0557758854113196,1.002269131408816
PDCO,PATTERSON COMPANIES INC,Retail,4.9599276,-.1303579786311116,.3881635078933996
PKI,PERKINELMER INC,Business Equipment,4.9398718,.1784159562595977,1.221844807028059
R,RYDER SYSTEMS INC,Other,4.9247642,-.0759756274571604,1.062915893160312
SEB,SEABOARD CORP,Consumer non Durables,4.9157996,.003531420025809,.8707497885936007
JBLU,JETBLUE AIRWAYS CORP,Other,4.9145541,.0337143197363907,.7392100316732315
NCR,N C R CORP NEW,Business Equipment,4.907176,.0382737320691526,1.396723407149847
PBI,PITNEY BOWES INC,Business Equipment,4.8981266,-.2643823608203278,.8419149432550792
SIRO,SIRONA DENTAL SYSTEMS INC,Healthcare,4.848074,.0399824534297806,1.089439829526124
NDSN,NORDSON CORP,Manufacturing,4.8324285,.1713112610715144,1.043353946515613
EV,EATON VANCE CORP,Finance,4.8234372,.056019384442153,1.167771021682055
RFMD,R F MICRO DEVICES INC,Business Equipment,4.8231444,.1186194602450943,2.603733272772064
ROL,ROLLINS INC,Other,4.8169103,.193422205723073,.3739611024473391
TE,T E C O ENERGY INC,Utilities,4.8088388,.074306919384,.4435986319931217
AIZ,ASSURANT INC,Finance,4.8075495,.1642841926818519,1.283443839810054
RS,RELIANCE STEEL & ALUMINUM CO,Manufacturing,4.7837167,.1708085161507795,1.151623659644456
GGG,GRACO INC,Manufacturing,4.7682247,.159186391631216,1.051858302628046
STLD,STEEL DYNAMICS INC,Manufacturing,4.7662029,.1412507457697527,1.326907407048715
BC,BRUNSWICK CORP,Manufacturing,4.764822,.0456929012507075,1.851412670216037
IACI,IAC INTERACTIVECORP,Telecommunications,4.7632613,.3311664564853372,1.135905558836771
TFX,TELEFLEX INC,Manufacturing,4.7551556,.276908898219026,.7664393035020238
GWR,GENESEE & WYOMING INC,Other,4.750114,.0438660006430034,.832370812100281
VC,VISTEON CORP,Consumer Durables,4.7338982,.0596699343679412,2.062973020877057
BRO,BROWN & BROWN INC,Finance,4.7313061,.2058728320181755,.5096453801105224
AVY,AVERY DENNISON CORP,Manufacturing,4.7263198,.2285859883164829,.9318209870747116
WTR,AQUA AMERICA INC,Other,4.7161279,.1464323565397778,.0626058256383147
SCI,SERVICE CORP INTERNATIONAL,Finance,4.7135191,.1717650773371091,1.058496004659629
ALB,ALBEMARLE CORP,Chemicals,4.7051125,.0572434948943175,1.147012445161064
DKS,DICKS SPORTING GOODS INC,Retail,4.7039404,.0190532857482559,1.436347448459168
ODP,OFFICE DEPOT INC,Retail,4.6839905,-.1842206748364117,2.175994763397968
PACW,PACWEST BANCORP DE,Finance,4.6833801,.0147883625015148,.815758982071942
PBCT,PEOPLES UNITED FINANCIAL INC,Finance,4.6724038,.064834234057169,.5793506336561373
EGN,ENERGEN CORP,"Oil, Gas, and Coal",4.6674871,.0247910127441913,.692108900542419
DDS,DILLARDS INC,Retail,4.6523147,-.0964459987369441,1.21720687142284
NUAN,NUANCE COMMUNICATIONS INC,Business Equipment,4.6402617,.0713147294944234,2.295399507458104
URBN,URBAN OUTFITTERS INC,Retail,4.6246538,-.0459315260945644,1.161931897884353
CRI,CARTERS INC,Consumer non Durables,4.6192226,.0623553158985846,.789841009551552
CPRT,COPART INC,Retail,4.6099644,.3788664847303012,1.028876928507581
KEX,KIRBY CORP,"Oil, Gas, and Coal",4.6069436,.020882987084206,.7749177486342133
LII,LENNOX INTERNATIONAL INC,Manufacturing,4.567163,.2212564900240919,.7927716512494928
MDU,M D U RESOURCES GROUP INC,Other,4.5615144,.0818092437382401,.5465982723686816
CVC,CABLEVISION SYSTEMS CORP,Telecommunications,4.5303144,.113855843085171,1.430591137905445
JOY,JOY GLOBAL INC,Manufacturing,4.5296988,-.0900669844938587,2.048621586069005
BMS,BEMIS CO INC,Manufacturing,4.5156202,.0761563936987759,.6361603492041139
FLIR,FLIR SYSTEMS INC,Business Equipment,4.5097976,.1157031953481642,.6864317648710303
ALGN,ALIGN TECHNOLOGY INC,Healthcare,4.4842615,.3792258840780767,2.274007073899864
CFR,CULLEN FROST BANKERS INC,Finance,4.4544172,.0979671734838614,.639587937655872
GPK,GRAPHIC PACKAGING HOLDING CO,Manufacturing,4.4542031,.0613637754335599,1.9375508294373
CYN,CITY NATIONAL CORP,Finance,4.4538431,.0240420148706324,.8303492230225229
OI,OWENS ILL INC,Manufacturing,4.4509211,-.148000979158974,1.855653455214149
PNRA,PANERA BREAD CO,Retail,4.4474363,.1247461178505822,.7287279319524161
STR,QUESTAR CORP,"Oil, Gas, and Coal",4.4304972,.0113173944301195,.5852160908325639
PAG,PENSKE AUTOMOTIVE GROUP INC,Retail,4.4274392,.0340634603215808,1.53860693067572
SON,SONOCO PRODUCTS CO,Manufacturing,4.4250622,.1041155719209579,.8676579090351527
ONNN,ON SEMICONDUCTOR CORP,Business Equipment,4.3974328,.1920235852695742,2.456805148474357
ARRS,ARRIS GROUP INC NEW,Business Equipment,4.380569,.0092349342318478,1.611603024769074
GXP,GREAT PLAINS ENERGY INC,Utilities,4.3786631,.0633221631258847,.5166112297693746
TRN,TRINITY INDUSTRIES INC,Manufacturing,4.3593926,.0414892524367505,1.536313816726711
DNB,DUN & BRADSTREET CORP DEL NEW,Other,4.3436737,.0495187647568252,.6149914916433868
LAMR,LAMAR ADVERTISING CO NEW,Other,4.3412461,.1611952563726942,1.758197584480631
OPK,OPKO HEALTH INC,Healthcare,4.3371086,-.3183673714552511,1.334931372042863
ATR,APTARGROUP INC,Chemicals,4.3264194,.1328300993769358,.621352995238397
SLM,S L M CORP,Finance,4.32056,-.0239823879556202,.862994952175163
IM,INGRAM MICRO INC,Retail,4.3100433,.0640458049488164,.9893455220455215
AOS,SMITH A O CORP,Manufacturing,4.3087087,.1250894390947574,.7359321748703515
TER,TERADYNE INC,Business Equipment,4.2844167,.2931272326345176,2.172497590678428
IGT,INTERNATIONAL GAME TECHNOLOGY,Manufacturing,4.2676501,.0031110152487148,.9328526125430697
PTC,P T C INC,Business Equipment,4.2512169,.1536390961238709,1.941609667657088
CXW,CORRECTIONS CORP AMERICA NEW,Finance,4.232738,-.0714467928786232,.8690569979425266
SSYS,STRATASYS LTD,Business Equipment,4.2322106,-.246215769410868,1.498976974181739
GNW,GENWORTH FINANCIAL INC,Finance,4.2216101,-.1233893231298863,2.730515437113365
JBL,JABIL CIRCUIT INC,Business Equipment,4.2180362,.1506601623545214,2.177839472967048
ERIE,ERIE INDEMNITY CO,Finance,4.1925755,.1590895861494357,.4869404875302626
CBSH,COMMERCE BANCSHARES INC,Finance,4.1892614,.1676234208773166,.5274014170762136
ULTI,ULTIMATE SOFTWARE GROUP,Business Equipment,4.1851087,.1763041146609967,1.106993598558884
NE,NOBLE CORP PLC,"Oil, Gas, and Coal",4.1751595,-.3935565722000184,1.242877425757097
HNT,HEALTH NET INC,Finance,4.1710038,.0305440425285699,.8601250245423223
WDR,WADDELL & REED FINANCIAL INC,Finance,4.1656494,-.140663255622246,1.563003024825639
AGCO,A G C O CORP,Manufacturing,4.1574059,.1236193802010201,1.279147811608725
BOKF,B O K FINANCIAL CORP,Finance,4.1496043,.1040883448555787,.6182322810347931
GHC,GRAHAM HOLDINGS CO,Consumer non Durables,4.1432171,.0409072009131919,.665259135559522
AKRX,AKORN INC,Healthcare,4.1424747,-.4709745805480305,1.154097784241445
AVP,AVON PRODUCTS INC,Chemicals,4.0814199,-.0883087974647097,.9750213847494051
KATE,KATE SPADE & CO,Consumer non Durables,4.0688229,-.1039541140172959,1.613468244742128
RGLD,ROYAL GOLD INC,Other,4.0538058,.1577902295358404,.3118465316222086
USG,U S G CORP,Manufacturing,4.0510488,.0937538735516448,2.089894786196596
WOOF,V C A INC,Consumer non Durables,4.0448375,.137702393900395,.9712133674601732
FLO,FLOWERS FOODS INC,Consumer non Durables,4.0284991,.0601550114521572,.4480961877435924
ZBRA,ZEBRA TECHNOLOGIES CORP,Business Equipment,3.9985363,.2696919503886333,1.07855773850151
SGEN,SEATTLE GENETICS INC,Healthcare,3.9832525,.2888331483102717,1.488383090477096
INFA,INFORMATICA CORP,Business Equipment,3.9778998,.0493476953400578,2.259713799528517
NATI,NATIONAL INSTRUMENTS CORP,Business Equipment,3.9748254,.0890827520025448,1.204366859894769
HXL,HEXCEL CORP NEW,Consumer non Durables,3.9582708,.1303462198896219,1.237397135636619
MSM,M S C INDUSTRIAL DIRECT INC,Manufacturing,3.9410312,.0192360593219914,1.139102592293734
ACAS,AMERICAN CAPITAL LTD,Finance,3.8994091,.0416877586139803,1.503798977009742
X,UNITED STATES STEEL CORP NEW,Manufacturing,3.8902688,-.1473241922794314,1.839765726180352
FCE,FOREST CITY ENTERPRISES INC,Retail,3.871424,.0458004830732597,1.436367994007175
UNFI,UNITED NATURAL FOODS INC,Retail,3.8664045,-.3531004529549139,.9021493112586009
PB,PROSPERITY BANCSHARES INC,Finance,3.8624673,.0772535181390663,.5694976485027132
STE,STERIS CORP,Healthcare,3.8535166,.2023240920980187,.6066046910103717
